,latitude,longitude,closest_station
8652,51.454609,-0.234985,"['East Putney', 1622.324]"
8653,51.441201,-0.195529,"['Wimbledon Park', 714.771]"
8654,51.480252,-0.148279,"['Sloane Square', 1227.422]"
8655,51.482031,-0.130636,"['Vauxhall', 624.319]"
8656,51.460089,-0.162439,"['Clapham South', 1183.352]"
8657,51.463957,-0.153948,"['Chesham', 998.153]"
8658,51.476175,-0.14974,"['Chesham', 1396.833]"
8659,51.482031,-0.130636,"['Vauxhall', 624.319]"
8660,51.482031,-0.130636,"['Vauxhall', 624.319]"
8661,51.4351,-0.1501,"['Chesham', 664.176]"
8662,51.439745,-0.166867,"['Tooting Bec', 626.17]"
8663,51.424568,-0.137944,"['Chesham', 1730.769]"
8664,51.440349,-0.169811,"['Tooting Bec', 797.93]"
8665,51.481609,-0.138574,"['Chesham', 927.316]"
8666,51.478641,-0.131789,"['Vauxhall', 891.393]"
8667,51.454508,-0.183433,"['Southfields', 1614.993]"
8668,51.469996,-0.146599,"['Clapham Common', 839.14]"
8669,51.467908,-0.152421,"['Clapham Common', 1121.073]"
8670,51.466095,-0.171263,"['Clapham South', 2107.238]"
8671,51.478251,-0.171851,"['Chesham', 1607.675]"
8672,51.442585,-0.207013,"['Southfields', 250.405]"
8673,51.466679,-0.228373,"['Upminster', 1205.568]"
8674,51.454332,-0.203533,"['East Putney', 726.308]"
8675,51.468317,-0.173382,"['Fulham Broadway', 2526.535]"
8676,51.454485,-0.2018,"['East Putney', 739.09]"
8677,51.437358,-0.172373,"['Chesham', 1278.3]"
8678,51.437358,-0.172373,"['Chesham', 1278.3]"
8679,51.437358,-0.172373,"['Chesham', 1278.3]"
8680,51.468525,-0.22922,"['Putney Bridge', 1143.845]"
8681,51.46114,-0.19636,"['Putney Bridge', 1201.439]"
8682,51.482687,-0.146817,"['Sloane Square', 1081.337]"
8683,51.464263,-0.219656,"['Upminster', 765.458]"
8684,51.463759,-0.186204,"['Chesham', 1380.796]"
8685,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8686,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8687,51.440484,-0.170996,"['Tooting Bec', 864.122]"
8688,51.46114,-0.19636,"['Putney Bridge', 1201.439]"
8689,51.46114,-0.19636,"['Putney Bridge', 1201.439]"
8690,51.4691,-0.222549,"['Putney Bridge', 893.016]"
8691,51.46114,-0.19636,"['Putney Bridge', 1201.439]"
8692,51.481675,-0.144907,"['Chesham', 1511.975]"
8693,51.481675,-0.144907,"['Chesham', 1511.975]"
8694,51.481675,-0.144907,"['Chesham', 1511.975]"
8695,51.481675,-0.144907,"['Chesham', 1511.975]"
8696,51.481675,-0.144907,"['Chesham', 1511.975]"
8697,51.481675,-0.144907,"['Chesham', 1511.975]"
8698,51.481675,-0.144907,"['Chesham', 1511.975]"
8699,51.481675,-0.144907,"['Chesham', 1511.975]"
8700,51.481675,-0.144907,"['Chesham', 1511.975]"
8701,51.481675,-0.144907,"['Chesham', 1511.975]"
8702,51.481675,-0.144907,"['Chesham', 1511.975]"
8703,51.481675,-0.144907,"['Chesham', 1511.975]"
8704,51.458082,-0.217061,"['East Putney', 564.873]"
8705,51.4590891418182,-0.194258087272727,"['East Putney', 980.537]"
8706,51.444335,-0.186684,"['Wimbledon Park', 1233.159]"
8707,51.441861,-0.154983,"['Balham', 326.054]"
8708,51.461346,-0.169198,"['Clapham South', 1524.054]"
8709,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8710,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8711,51.46336,-0.168052,"['Clapham South', 1575.947]"
8712,51.451833,-0.215808,"['East Putney', 875.506]"
8713,51.448139,-0.14765,"['Clapham South', 401.808]"
8714,51.448139,-0.14765,"['Clapham South', 401.808]"
8715,51.457874,-0.252949,"['Upminster', 2805.719]"
8716,51.452178,-0.198508,"['Southfields', 817.455]"
8717,51.46455,-0.238896,"['East Putney', 1521.123]"
8718,51.447165,-0.219018,"['Southfields', 988.324]"
8719,51.421445,-0.16455,"['Tooting Broadway', 645.282]"
8720,51.475636,-0.166379,"['Sloane Square', 1761.039]"
8721,51.424508,-0.131877,"['Chesham', 2059.969]"
8722,51.448352,-0.173834,"['Tooting Bec', 1350.984]"
8723,51.475636,-0.166379,"['Sloane Square', 1761.039]"
8724,51.460979,-0.175335,"['Chesham', 1839.245]"
8725,51.461706,-0.243292,"['East Putney', 1972.356]"
8726,51.484249,-0.130869,"['Chesham', 436]"
8727,51.453552,-0.144206,"['Clapham South', 253.324]"
8728,51.481675,-0.144907,"['Chesham', 1511.975]"
8729,51.456553,-0.18364,"['Southfields', 1814.274]"
8730,51.468748,-0.17911,"['Chesham', 1954.712]"
8731,51.464288,-0.212775,"['Putney Bridge', 547.212]"
8732,51.482398,-0.137041,"['Chesham', 788.298]"
8733,51.474995,-0.165095,"['Sloane Square', 1776.422]"
8734,51.45588,-0.156678,"['Clapham South', 625.545]"
8735,51.481675,-0.144907,"['Chesham', 1511.975]"
8736,51.481675,-0.144907,"['Chesham', 1511.975]"
8737,51.481675,-0.144907,"['Chesham', 1511.975]"
8738,51.481675,-0.144907,"['Chesham', 1511.975]"
8739,51.481675,-0.144907,"['Chesham', 1511.975]"
8740,51.445793,-0.199433,"['Southfields', 555.177]"
8741,51.425213,-0.141522,"['Chesham', 1528.775]"
8742,51.446513,-0.148026,"['Chesham', 544.889]"
8743,51.46445,-0.166487,"['Clapham South', 1524.538]"
8744,51.4621,-0.183607,"['Chesham', 1608.413]"
8745,51.45119,-0.202192,"['Southfields', 565.263]"
8746,51.418945,-0.153102,"['Tooting Broadway', 1122.006]"
8747,51.4806,-0.1485,"['Sloane Square', 1113.954]"
8748,51.461505,-0.153434,"['Chesham', 770.9]"
8749,51.4801,-0.1695,"['Chesham', 1438.88]"
8750,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
8751,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
8752,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
8753,51.438944,-0.187058,"['Wimbledon Park', 1399.665]"
8754,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
8755,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
8756,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
8757,51.424508,-0.131877,"['Chesham', 2059.969]"
8758,51.481572,-0.127261,"['Vauxhall', 480.577]"
8759,51.480447,-0.144605,"['Chesham', 1618.23]"
8760,51.425313,-0.163489,"['Tooting Broadway', 341.109]"
8761,51.462819,-0.1798,"['Chesham', 1817.365]"
8762,51.464767,-0.222055,"['Upminster', 893.669]"
8763,51.467933,-0.158605,"['Chesham', 1437.864]"
8764,51.479081,-0.168132,"['Chesham', 1556.263]"
8765,51.462248,-0.155436,"['Chesham', 928.619]"
8766,51.460384,-0.186626,"['Parsons Green', 1728.639]"
8767,51.481468,-0.148107,"['Sloane Square', 1075.47]"
8768,51.468728,-0.179066,"['Chesham', 1953.832]"
8769,51.481822,-0.144398,"['Chesham', 1835.042]"
8770,51.481697,-0.146043,"['Chesham', 1498.085]"
8771,51.481822,-0.144398,"['Chesham', 1835.042]"
8772,51.481761,-0.145251,"['Chesham', 1497.27]"
8773,51.481822,-0.144398,"['Chesham', 1835.042]"
8774,51.480252,-0.148279,"['Sloane Square', 1227.422]"
8775,51.481026,-0.135804,"['Chesham', 826.942]"
8776,51.455137,-0.166472,"['Chesham', 1237.003]"
8777,51.444881,-0.221243,"['Southfields', 866.576]"
8778,51.480799,-0.16834,"['Chesham', 1332.043]"
8779,51.46396,-0.184399,"['Chesham', 1508.188]"
8780,51.46396,-0.184399,"['Chesham', 1508.188]"
8781,51.478412,-0.145917,"['Chesham', 1456.314]"
8782,51.46745,-0.223208,"['Putney Bridge', 889.762]"
8783,51.466462,-0.181947,"['Chesham', 1693.013]"
8784,51.472093,-0.159495,"['Chesham', 1964.927]"
8785,51.48014,-0.128294,"['Vauxhall', 566.105]"
8786,51.463047,-0.154895,"['Chesham', 942.221]"
8787,51.486005,-0.14129,"['Pimlico', 715.587]"
8788,51.482463,-0.173208,"['Chesham', 1240.777]"
8789,51.482452,-0.144263,"['Chesham', 1839.732]"
8790,51.448504,-0.185916,"['Chesham', 1215.881]"
8791,51.482028,-0.145628,"['Chesham', 1467.788]"
8792,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8793,51.480283,-0.148493,"['Sloane Square', 1222.268]"
8794,51.4481836157205,-0.192845681222707,"['Southfields', 878.912]"
8795,51.444091,-0.222968,"['Southfields', 1024.909]"
8796,51.471511,-0.175198,"['Chesham', 2417.813]"
8797,51.473967,-0.164905,"['Sloane Square', 1840.907]"
8798,51.475728,-0.154524,"['Chesham', 1627.386]"
8799,51.460833,-0.163474,"['Clapham South', 1169.031]"
8800,51.449501,-0.218298,"['Upminster', 844.283]"
8801,51.481538,-0.146169,"['Chesham', 1216.353]"
8802,51.4705,-0.178604,"['Chesham', 2118.577]"
8803,51.433399,-0.162816,"['Tooting Bec', 302.891]"
8804,51.433399,-0.162816,"['Tooting Bec', 302.891]"
8805,51.436918,-0.161291,"['Tooting Bec', 186.004]"
8806,51.481562,-0.135012,"['Chesham', 816.503]"
8807,51.466801,-0.181776,"['Chesham', 1707.638]"
8808,51.4569,-0.2578,"['Kew Gardens', 2750.572]"
8809,51.45779,-0.185735,"['Chesham', 1760.578]"
8810,51.47549,-0.171425,"['Chesham', 1878.02]"
8811,51.429497,-0.175736,"['Tooting Broadway', 518.451]"
8812,51.462178,-0.226877,"['East Putney', 970.386]"
8813,51.455671,-0.188295,"['Chesham', 1313.183]"
8814,51.460578,-0.210932,"['East Putney', 330.28]"
8815,51.475115,-0.174688,"['South Kensington', 2007.753]"
8816,51.424822,-0.137286,"['Chesham', 1741.345]"
8817,51.474475,-0.157728,"['Chesham', 1758.794]"
8818,51.48196,-0.130355,"['Vauxhall', 628.923]"
8819,51.482031,-0.130636,"['Vauxhall', 624.319]"
8820,51.482031,-0.130636,"['Vauxhall', 624.319]"
8821,51.483165,-0.145973,"['Victoria', 1368.91]"
8822,51.484092,-0.165159,"['Sloane Square', 928.577]"
8823,51.444239,-0.146569,"['Balham', 647.243]"
8824,51.48156,-0.148298,"['Sloane Square', 1065.368]"
8825,51.476252,-0.181143,"['Fulham Broadway', 1129.484]"
8826,51.46534,-0.16292,"['Clapham South', 1438.581]"
8827,51.46534,-0.16292,"['Clapham South', 1438.581]"
8828,51.46534,-0.16292,"['Clapham South', 1438.581]"
8829,51.46534,-0.16292,"['Clapham South', 1438.581]"
8830,51.46534,-0.16292,"['Clapham South', 1438.581]"
8831,51.472228,-0.164126,"['Sloane Square', 1998.619]"
8832,51.466445,-0.181966,"['Chesham', 1692.952]"
8833,51.437358,-0.172373,"['Chesham', 1278.3]"
8834,51.481695,-0.146233,"['Sloane Square', 1204.697]"
8835,51.456981,-0.231109,"['East Putney', 1244.606]"
8836,51.441107,-0.157372,"['Chesham', 550.488]"
8837,51.435569,-0.25745,"['Upminster', 3310.01]"
8838,51.442204,-0.13632,"['Chesham', 1109.685]"
8839,51.439258,-0.159347,"['Tooting Bec', 509.511]"
8840,51.481513,-0.127902,"['Vauxhall', 455.273]"
8841,51.424636,-0.168412,"['Tooting Broadway', 337.72]"
8842,51.427972,-0.131871,"['Chesham', 1694.863]"
8843,51.452826,-0.193615,"['Southfields', 1081.408]"
8844,51.481949,-0.146409,"['Sloane Square', 1177.301]"
8845,51.481949,-0.146409,"['Sloane Square', 1177.301]"
8846,51.459377,-0.211814,"['East Putney', 137.333]"
8847,51.457644,-0.219021,"['East Putney', 588.654]"
8848,51.449331,-0.15592,"['Chesham', 656.938]"
8849,51.464034,-0.233039,"['East Putney', 1233.748]"
8850,51.459445,-0.204737,"['East Putney', 363.524]"
8851,51.466493,-0.179574,"['Chesham', 1811.761]"
8852,51.45877,-0.215623,"['East Putney', 481.986]"
8853,51.436889,-0.153371,"['Chesham', 461.312]"
8854,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8855,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8856,51.418353,-0.146366,"['Chesham', 1386.861]"
8857,51.44917,-0.189797,"['Southfields', 1032.555]"
8858,51.460697,-0.173667,"['Clapham South', 1779.756]"
8859,51.455934,-0.223192,"['East Putney', 927.241]"
8860,51.454414,-0.189602,"['Chesham', 1346.734]"
8861,51.469127,-0.178643,"['Chesham', 1986.376]"
8862,51.461768,-0.166834,"['Clapham South', 1389.006]"
8863,51.442614,-0.217606,"['Southfields', 711.699]"
8864,51.452234,-0.203328,"['Southfields', 813.066]"
8865,51.457589,-0.239809,"['East Putney', 1886.615]"
8866,51.458958,-0.159749,"['Clapham South', 977.197]"
8867,51.455441,-0.189139,"['Chesham', 1264.052]"
8868,51.446105,-0.157287,"['Balham', 540.384]"
8869,51.460194,-0.188821,"['Parsons Green', 1727.872]"
8870,51.454422,-0.218268,"['East Putney', 818.289]"
8871,51.428856,-0.16749,"['Tooting Broadway', 133.861]"
8872,51.454976,-0.190438,"['Chesham', 1274.953]"
8873,51.45594,-0.184772,"['Southfields', 1614.995]"
8874,51.442356,-0.197193,"['Chesham', 723.358]"
8875,51.458685,-0.163972,"['Clapham South', 1197.188]"
8876,51.464591,-0.182932,"['Chesham', 1580.202]"
8877,51.423912,-0.167659,"['Tooting Broadway', 405.054]"
8878,51.454451,-0.15272,"['Clapham South', 377.084]"
8879,51.45893,-0.208863,"['East Putney', 146.479]"
8880,51.44224,-0.144783,"['Balham', 693.548]"
8881,51.471473,-0.177531,"['Chesham', 2341.009]"
8882,51.465545,-0.152542,"['Chesham', 993.406]"
8883,51.4794,-0.169609,"['Chesham', 1561.693]"
8884,51.481675,-0.144907,"['Chesham', 1511.975]"
8885,51.481675,-0.144907,"['Chesham', 1511.975]"
8886,51.481675,-0.144907,"['Chesham', 1511.975]"
8887,51.481675,-0.144907,"['Chesham', 1511.975]"
8888,51.481675,-0.144907,"['Chesham', 1511.975]"
8889,51.481675,-0.144907,"['Chesham', 1511.975]"
8890,51.4753,-0.1526,"['Chesham', 1456.997]"
8891,51.456096,-0.175534,"['Tooting Bec', 1946.378]"
8892,51.454451,-0.15272,"['Clapham South', 377.084]"
8893,51.431469,-0.184592,"['Wimbledon Park', 1274.56]"
8894,51.431469,-0.184592,"['Wimbledon Park', 1274.56]"
8895,51.456952,-0.19727,"['East Putney', 767.73]"
8896,51.450887,-0.146542,"['Clapham South', 308.129]"
8897,51.470795,-0.170026,"['Chesham', 2232.337]"
8898,51.46003,-0.188726,"['Parsons Green', 1732.067]"
8899,51.424565,-0.143317,"['Tooting Bec', 1377.558]"
8900,51.482192,-0.146138,"['Chesham', 1169.728]"
8901,51.482177,-0.135389,"['Chesham', 703.694]"
8902,51.482177,-0.135389,"['Chesham', 703.694]"
8903,51.467269,-0.156559,"['Chesham', 1281.343]"
8904,51.445301,-0.213598,"['Southfields', 416.559]"
8905,51.430334,-0.174077,"['Tooting Broadway', 411.375]"
8906,51.466682,-0.18627,"['Chesham', 1386.189]"
8907,51.443855,-0.222354,"['Southfields', 1062.258]"
8908,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8909,51.431469,-0.184592,"['Wimbledon Park', 1274.56]"
8910,51.461911,-0.177009,"['Chesham', 2004.876]"
8911,51.470371,-0.147701,"['Clapham Common', 924.168]"
8912,51.467533,-0.223589,"['Putney Bridge', 886.555]"
8913,51.435747,-0.166553,"['Tooting Bec', 500.36]"
8914,51.45594,-0.184772,"['Southfields', 1614.995]"
8915,51.455417,-0.164987,"['Clapham South', 1140.814]"
8916,51.474538,-0.164594,"['Sloane Square', 1811.508]"
8917,51.456,-0.188,"['Southfields', 1563.261]"
8918,51.479302,-0.141116,"['Chesham', 1117.123]"
8919,51.436333,-0.161093,"['Tooting Bec', 143.629]"
8920,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
8921,51.443267,-0.205336,"['Southfields', 210.58]"
8922,51.419269,-0.155396,"['Tooting Broadway', 1036.045]"
8923,51.426346,-0.152763,"['Chesham', 991.251]"
8924,51.421901,-0.176221,"['Colliers Wood', 394.566]"
8925,51.462811,-0.165742,"['Clapham South', 1360.659]"
8926,51.423049,-0.171299,"['Tooting Broadway', 495.735]"
8927,51.476098,-0.175736,"['South Kensington', 1944.512]"
8928,51.444599,-0.200618,"['Southfields', 383.862]"
8929,51.450544,-0.145652,"['Clapham South', 358.92]"
8930,51.474309,-0.160313,"['Sloane Square', 1969.661]"
8931,51.450674,-0.151059,"['Clapham South', 277.327]"
8932,51.46637,-0.220466,"['Putney Bridge', 743.288]"
8933,51.435957,-0.176425,"['Tooting Broadway', 1183.603]"
8934,51.4531,-0.19355,"['Southfields', 1096.901]"
8935,51.445489,-0.158164,"['Balham', 581.561]"
8936,51.465312,-0.15371,"['Chesham', 1033.938]"
8937,51.44812,-0.208482,"['Southfields', 361.352]"
8938,51.4531,-0.194001,"['Southfields', 1099.576]"
8939,51.450026,-0.189977,"['Southfields', 1078.315]"
8940,51.469,-0.145927,"['Clapham Common', 776.104]"
8941,51.452021,-0.147478,"['Clapham South', 89.464]"
8942,51.452021,-0.147478,"['Clapham South', 89.464]"
8943,51.452021,-0.147478,"['Clapham South', 89.464]"
8944,51.452021,-0.147478,"['Clapham South', 89.464]"
8945,51.468287,-0.224697,"['Putney Bridge', 931.411]"
8946,51.482031,-0.130636,"['Vauxhall', 624.319]"
8947,51.469402,-0.224121,"['Putney Bridge', 981.253]"
8948,51.455941,-0.184748,"['Southfields', 1616.054]"
8949,51.463771,-0.186282,"['Parsons Green', 1378.009]"
8950,51.482904,-0.131083,"['Vauxhall', 546.947]"
8951,51.474417,-0.181073,"['Fulham Broadway', 1193.338]"
8952,51.459179,-0.177411,"['Chesham', 2093.1]"
8953,51.437054,-0.166944,"['Tooting Bec', 583.408]"
8954,51.476609,-0.164338,"['Sloane Square', 1597.277]"
8955,51.463963,-0.157173,"['Clapham South', 1127.662]"
8956,51.425777,-0.170777,"['Tooting Broadway', 261.492]"
8957,51.466804,-0.171499,"['Fulham Broadway', 2630.828]"
8958,51.457971,-0.184048,"['Parsons Green', 1973.183]"
8959,51.45788,-0.187646,"['Chesham', 1659.542]"
8960,51.482164,-0.134447,"['Chesham', 732.876]"
8961,51.462262,-0.197712,"['Putney Bridge', 1078.761]"
8962,51.45731,-0.219304,"['East Putney', 662.673]"
8963,51.48602,-0.13488,"['Pimlico', 495.528]"
8964,51.482031,-0.130636,"['Vauxhall', 624.319]"
8965,51.48048,-0.148374,"['Sloane Square', 1166.963]"
8966,51.463275,-0.185781,"['Chesham', 1411.654]"
8967,51.462775,-0.158862,"['Clapham South', 1124.784]"
8968,51.419322,-0.16163,"['Tooting Broadway', 848.396]"
8969,51.471397,-0.177737,"['Chesham', 2349.084]"
8970,51.464123,-0.231713,"['East Putney', 1186.474]"
8971,51.456644,-0.23972,"['East Putney', 1855.214]"
8972,51.453084,-0.229058,"['East Putney', 1383.845]"
8973,51.473833,-0.16612,"['Sloane Square', 1894.992]"
8974,51.468083,-0.180288,"['Chesham', 1830.987]"
8975,51.457971,-0.184073,"['Parsons Green', 1927.757]"
8976,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
8977,51.46277,-0.228453,"['East Putney', 999.57]"
8978,51.481934,-0.134665,"['Chesham', 740.42]"
8979,51.4643,-0.184513,"['Chesham', 1517.199]"
8980,51.438578,-0.144137,"['Balham', 880.321]"
8981,51.463455,-0.157946,"['Clapham South', 1142.244]"
8982,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8983,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8984,51.467626,-0.156546,"['Chesham', 1305.793]"
8985,51.480098,-0.148627,"['Sloane Square', 1142.356]"
8986,51.460075,-0.17419,"['Clapham South', 1796.678]"
8987,51.482606,-0.12717,"['Vauxhall', 364.395]"
8988,51.455064,-0.15625,"['Clapham South', 608.427]"
8989,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8990,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8991,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
8992,51.435923,-0.14761,"['Chesham', 801.948]"
8993,51.482031,-0.148149,"['Sloane Square', 1082.414]"
8994,51.474361,-0.180748,"['Fulham Broadway', 1258.411]"
8995,51.449285,-0.155922,"['Chesham', 660.197]"
8996,51.452461,-0.162299,"['Chesham', 915.26]"
8997,51.475344,-0.153532,"['Chesham', 1541.106]"
8998,51.457254,-0.218976,"['East Putney', 645.746]"
8999,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9000,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
9001,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
9002,51.481822,-0.144398,"['Chesham', 1835.042]"
9003,51.453426,-0.180957,"['Chesham', 1638.192]"
9004,51.481113,-0.148176,"['Sloane Square', 1154.384]"
9005,51.481675,-0.144907,"['Chesham', 1511.975]"
9006,51.465705,-0.150356,"['Clapham Common', 888.526]"
9007,51.481279,-0.146154,"['Chesham', 1233.64]"
9008,51.481695,-0.146233,"['Sloane Square', 1204.697]"
9009,51.48278,-0.145976,"['Victoria', 1409.525]"
9010,51.452735,-0.185677,"['Southfields', 1382.746]"
9011,51.453085,-0.193752,"['Southfields', 1092.482]"
9012,51.484094,-0.16326,"['Sloane Square', 911.535]"
9013,51.440734,-0.187816,"['Wimbledon Park', 1254.802]"
9014,51.48086,-0.144049,"['Chesham', 1640.534]"
9015,51.48086,-0.144049,"['Chesham', 1640.534]"
9016,51.48086,-0.144049,"['Chesham', 1640.534]"
9017,51.4816718461538,-0.145094,"['Chesham', 1510.208]"
9018,51.48086,-0.144049,"['Chesham', 1640.534]"
9019,51.434657,-0.164389,"['Tooting Bec', 382.249]"
9020,51.465147,-0.154182,"['Chesham', 1027.298]"
9021,51.434469,-0.158432,"['Tooting Bec', 176.607]"
9022,51.47589,-0.132341,"['Stockwell', 817.329]"
9023,51.44231,-0.165228,"['Tooting Bec', 715.69]"
9024,51.467967,-0.150326,"['Clapham Common', 1024.989]"
9025,51.478412,-0.145917,"['Chesham', 1456.314]"
9026,51.480663,-0.14869,"['Sloane Square', 1105.215]"
9027,51.482177,-0.135389,"['Chesham', 703.694]"
9028,51.461852,-0.177333,"['Chesham', 1986.033]"
9029,51.449146,-0.156748,"['Chesham', 700.513]"
9030,51.452712,-0.241354,"['East Putney', 2090.971]"
9031,51.420873,-0.159611,"['Tooting Broadway', 758.654]"
9032,51.454544,-0.186189,"['Southfields', 1540.507]"
9033,51.482482,-0.146036,"['Victoria', 1438.026]"
9034,51.475596,-0.175942,"['South Kensington', 1989.208]"
9035,51.456119,-0.22174,"['East Putney', 854.701]"
9036,51.435888,-0.156576,"['Tooting Bec', 206.174]"
9037,51.466046,-0.150149,"['Clapham Common', 945.004]"
9038,51.465312,-0.158328,"['Clapham South', 1293.539]"
9039,51.482031,-0.130636,"['Vauxhall', 624.319]"
9040,51.472428,-0.168293,"['Chesham', 2198.527]"
9041,51.4309254779117,-0.176801457831325,"['Tooting Broadway', 682.539]"
9042,51.472162,-0.148462,"['Clapham Common', 1053.447]"
9043,51.448688,-0.142561,"['Clapham South', 689.06]"
9044,51.4626,-0.188997,"['Parsons Green', 1524.244]"
9045,51.480521,-0.128393,"['Vauxhall', 537.804]"
9046,51.450027,-0.238646,"['East Putney', 1880.809]"
9047,51.464897,-0.178961,"['Chesham', 1858.528]"
9048,51.45716,-0.213944,"['East Putney', 339.752]"
9049,51.434114,-0.162762,"['Tooting Bec', 254.292]"
9050,51.442393,-0.176457,"['Chesham', 1323.825]"
9051,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9052,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9053,51.457389,-0.221487,"['East Putney', 767.722]"
9054,51.450337,-0.183702,"['Chesham', 1350.905]"
9055,51.459729,-0.182311,"['Chesham', 1787.747]"
9056,51.458773,-0.181867,"['Chesham', 1864.435]"
9057,51.463273,-0.157949,"['Clapham South', 1128.072]"
9058,51.463899,-0.154618,"['Chesham', 1031.059]"
9059,51.45757,-0.169881,"['Clapham South', 1531.872]"
9060,51.481662,-0.127465,"['Vauxhall', 440.026]"
9061,51.453102,-0.220176,"['East Putney', 983.139]"
9062,51.482054,-0.130488,"['Vauxhall', 619.208]"
9063,51.482054,-0.130488,"['Vauxhall', 619.208]"
9064,51.471597,-0.148667,"['Clapham Common', 1074.869]"
9065,51.485976,-0.146866,"['Chesham', 825.919]"
9066,51.429851,-0.185911,"['Chesham', 1152.081]"
9067,51.429851,-0.185911,"['Chesham', 1152.081]"
9068,51.439491,-0.156376,"['Tooting Bec', 426.426]"
9069,51.465254,-0.178212,"['Chesham', 1956.78]"
9070,51.478777,-0.170617,"['Chesham', 1582.287]"
9071,51.4816718461538,-0.145094,"['Chesham', 1510.208]"
9072,51.460133,-0.185124,"['Parsons Green', 1755.539]"
9073,51.468249,-0.140987,"['Clapham Common', 676.824]"
9074,51.421901,-0.176221,"['Colliers Wood', 394.566]"
9075,51.421901,-0.176221,"['Colliers Wood', 394.566]"
9076,51.421901,-0.176221,"['Colliers Wood', 394.566]"
9077,51.421901,-0.176221,"['Colliers Wood', 394.566]"
9078,51.421901,-0.176221,"['Colliers Wood', 394.566]"
9079,51.421901,-0.176221,"['Colliers Wood', 394.566]"
9080,51.421901,-0.176221,"['Colliers Wood', 394.566]"
9081,51.461949,-0.167365,"['Clapham South', 1412.422]"
9082,51.421901,-0.176221,"['Colliers Wood', 394.566]"
9083,51.421901,-0.176221,"['Colliers Wood', 394.566]"
9084,51.481467,-0.148107,"['Sloane Square', 1075.47]"
9085,51.449341,-0.191586,"['Southfields', 942.184]"
9086,51.456288,-0.214227,"['East Putney', 615.234]"
9087,51.441101,-0.198815,"['Chesham', 722.905]"
9088,51.481652,-0.134976,"['Chesham', 750.07]"
9089,51.469801,-0.175896,"['Fulham Broadway', 2409.337]"
9090,51.485027,-0.128007,"['Vauxhall', 305.97]"
9091,51.456584,-0.196137,"['East Putney', 839.189]"
9092,51.464444,-0.16667,"['Clapham South', 1534.274]"
9093,51.457757,-0.193495,"['East Putney', 998.88]"
9094,51.449654,-0.154336,"['Chesham', 554.953]"
9095,51.4816718461538,-0.145094,"['Chesham', 1510.208]"
9096,51.451381,-0.145676,"['Clapham South', 215.939]"
9097,51.460085,-0.168572,"['Clapham South', 1473.427]"
9098,51.461154,-0.194848,"['Chesham', 1283.9]"
9099,51.425328,-0.168836,"['Tooting Broadway', 252.089]"
9100,51.455986,-0.18074,"['Southfields', 1820.902]"
9101,51.464187,-0.154284,"['Chesham', 1010.079]"
9102,51.4709,-0.1495,"['Clapham Common', 1039.23]"
9103,51.485985,-0.137244,"['Pimlico', 559.879]"
9104,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9105,51.4801051153846,-0.134300346153846,"['Chesham', 877.806]"
9106,51.4816718461538,-0.145094,"['Chesham', 1510.208]"
9107,51.473644,-0.164601,"['Sloane Square', 1851.281]"
9108,51.451301,-0.219666,"['East Putney', 963.347]"
9109,51.476,-0.153202,"['Chesham', 1512.079]"
9110,51.466445,-0.181966,"['Chesham', 1692.952]"
9111,51.458583,-0.219612,"['East Putney', 616.789]"
9112,51.481675,-0.144907,"['Chesham', 1511.975]"
9113,51.481675,-0.144907,"['Chesham', 1511.975]"
9114,51.481675,-0.144907,"['Chesham', 1511.975]"
9115,51.455521,-0.224567,"['East Putney', 1313.149]"
9116,51.46144,-0.197928,"['Chesham', 853.452]"
9117,51.450964,-0.187179,"['Southfields', 1234.679]"
