,index,Borough,date_listed,agency_name,chain_free,address,isRetirementHome,isSharedOwnership,listingCondition,price,propertyType,isAuction,tenure,title,latitude,longitude,floor_area_msq,numBedrooms,numBathrooms,numLivingRooms,firstPublishedDate,firstPublishedPrice,balcony_terrace,parking,garden,closest_station_name,closest_station_distance_sec,pub_restaurant,amenities_shop
88,88,Westminster,2021-10-21,Chestertons - Hyde Park,0,"Bishopsbourne, 134-136 Westbourne Terrace, Bayswater, London W2",0,0,pre-owned,1150000.0,flat,0,leasehold,2 bed flat for sale,51.51724,-0.182322,83.0,2,2,2,2021-10-21T10:45:44,1150000.0,1,0,0,Royal Oak,479,53,"[7, 3, 3, 3]"
89,89,Westminster,2021-10-21,Garrison Estates,1,"Clarendon Court, 33 Maida Vale, Little Venice W9",0,0,pre-owned,1200000.0,flat,0,Other,2 bed flat for sale,51.525124,-0.178087,80.0,2,2,1,2021-10-21T09:58:27,1200000.0,1,1,1,Warwick Avenue,384,34,"[6, 0, 5, 1]"
90,90,Westminster,2021-10-21,Worths Real Estate,1,"Apartment, Westmark Tower, Newcastle Place, London W2",0,0,new,2640000.0,flat,0,leasehold,3 bed flat for sale,51.52085,-0.171893,126.0,3,2,1,2021-10-21T09:50:47,2640000.0,0,0,0,Edgware Road (C),132,70,"[15, 3, 1, 4]"
91,91,Westminster,2021-10-21,London Property Guru,1,"Edgware Road, London W2",0,0,new,790000.0,flat,0,Other,1 bed flat for sale,51.520709,-0.173091,51.0,1,1,1,2021-10-21T09:09:51,790000.0,0,0,1,Edgware Road (C),241,64,"[15, 1, 1, 4]"
92,92,Westminster,2021-10-21,London Property Guru,1,"287 Edgware Road, London W2",0,0,new,680000.0,studio,0,Other,Studio for sale,51.520709,-0.173091,37.0,0,1,1,2021-10-21T08:08:34,680000.0,0,0,1,Edgware Road (C),241,64,"[15, 1, 1, 4]"
93,93,Westminster,2021-10-20,Worths Real Estate,1,"Newcastle Place, London W2",0,0,new,1625000.0,flat,0,leasehold,2 bed flat for sale,51.52085,-0.171893,80.0,2,2,1,2021-10-20T22:35:15,1625000.0,1,0,1,Edgware Road (C),132,70,"[15, 3, 1, 4]"
94,94,Westminster,2021-10-20,Worths Real Estate,1,"Newcastle Place, London W2",0,0,new,2320000.0,flat,0,leasehold,3 bed flat for sale,51.52085,-0.171893,111.0,3,2,1,2021-10-20T22:34:31,2320000.0,1,0,1,Edgware Road (C),132,70,"[15, 3, 1, 4]"
95,95,Westminster,2021-10-20,Berkshire Hathaway HomeServices Kay & Co,0,"Bickenhall Street, Marylebone W1U",0,0,pre-owned,3500000.0,flat,0,share_of_freehold,4 bed flat for sale,51.521459,-0.157606,202.0,4,3,2,2021-10-20T20:19:46,3500000.0,1,0,0,Baker Street,256,113,"[21, 7, 4, 2]"
96,96,Westminster,2021-10-20,Savills - Mayfair & St James’s,0,"Connaught Place, London W2",0,0,pre-owned,15950000.0,flat,0,leasehold,5 bed flat for sale,51.513368,-0.161766,500.0,5,5,2,2021-10-20T19:13:20,15950000.0,1,0,0,Marble Arch,232,68,"[7, 0, 1, 5]"
97,97,Westminster,2021-10-20,Savills - Marylebone & Fitzrovia,0,"Strathray House, 30 Marylebone High Street, Marylebone, London W1U",0,0,pre-owned,1050000.0,flat,0,leasehold,1 bed flat for sale,51.520168,-0.151575,60.0,1,1,1,2021-10-20T18:37:32,1050000.0,0,0,0,Chesham,533,114,"[10, 27, 5, 1]"
98,98,Westminster,2021-10-20,Orbiton Estates,0,"Spring Street, London W2",0,0,pre-owned,575000.0,flat,0,leasehold,2 bed flat for sale,51.509335,-0.186344,57.0,2,1,1,2021-10-20T15:51:50,575000.0,0,1,0,Queensway,248,48,"[5, 2, 0, 1]"
99,99,Westminster,2021-10-20,Knight Frank - Marylebone Sales,0,"Montagu Mansions, London W1U",0,0,pre-owned,1395000.0,flat,0,Other,2 bed flat for sale,51.5198,-0.1572,81.0,2,2,1,2021-10-20T15:42:08,1395000.0,0,0,0,Baker Street,298,141,"[18, 8, 4, 3]"
